"","BETA","Q10_RH","NPP_FLUX0","AERO_SCALE","DIFFUSIVITY","ECS"
"1",0.609473985593874,2.42119193483377,64.1073962362567,1.24755568181234,2.41948353317725,3.33130832121316
"2",0.399276778417617,1.50822411128732,67.5024025187666,0.776540702863455,2.300849094647,3.68756245429147
"3",0.311959412016173,5.78384673795177,54.9419379660124,0.869634668106439,2.41256899779894,2.34218830337059
"4",0.624288007309278,1.31633442665481,47.4949684635455,0.949595316319849,2.26149067619793,2.58075195247987
"5",0.577033839111295,1.28626865404447,68.414142123184,1.46367971946264,2.26280554301895,3.85210629910526
"6",0.462761929775355,3.19056849725201,69.6621885550177,0.873706807149249,2.53603171990355,2.83375795337768
"7",0.425444686805809,4.45562666608966,40.3945670878333,0.524279823083052,2.47024053286884,2.42659357226682
"8",0.687354247652321,1.15540667689414,60.8814296579943,1.0020249303777,2.27341459809094,3.72174633585305
"9",0.756582582016986,0.924402170398229,61.3964092423662,0.777669254616809,2.23658881512551,2.22640363749002
"10",0.697303592528019,1.02808278427569,29.0067416653389,0.995122661327935,2.52107355622491,2.91209281200992
"11",0.458077788496948,1.40438794569036,58.1139144110908,0.583513364712604,2.25248461293562,3.80543561040213
"12",0.688181613832515,2.03605237510472,61.1847733145022,1.19506767583991,2.32198853774883,2.46942031707849
"13",0.548578355458677,2.97980390826847,54.5525437681342,1.26320646622862,2.29459860170086,3.25014208696492
"14",0.505666789706868,1.21052900422235,64.0200130928554,0.809959897453196,2.53652319810971,2.54418501898326
"15",0.423495147945498,1.11707813556673,56.4764949665773,0.821789037836443,2.57447647715177,2.35224417251017
"16",0.439269573271631,2.08497030274096,35.9471879504505,1.34477606624074,2.56231312962146,4.10036112663457
"17",0.606801757880083,1.79967174551739,54.1335813970738,0.311651988821627,2.46157730447367,2.36220012909083
"18",0.433046212724348,1.41816180297252,45.6068817048527,0.506897367367314,2.34364168484539,2.77270507228965
"19",0.594350818851344,2.66939295608423,58.4377672143437,1.10408272411182,2.47829410953989,2.64918949378719
"20",0.597895569608113,1.28908867587743,50.4522629899513,0.968783571422493,2.18129630628801,4.14223246689195
"21",0.60128680625147,0.56340831862612,36.3852886113808,0.880232136088793,2.72994871448302,2.97211921180601
"22",0.495183450887871,0.630649387040051,50.3892630411193,1.1331964358908,2.29649007494513,2.49988342992188
"23",0.461327054928714,2.6784704520354,26.8376950457839,0.435161150460226,2.53175605360617,3.2969700150676
"24",0.568633052957285,1.44748446044783,46.351271926921,1.03105339619485,2.39847135696334,3.38734021075242
"25",0.468786815488312,0.731618957357956,49.1259587581297,0.443243284901615,2.39208938718764,3.49492397626669
"26",0.520523773684925,2.67608111646549,74.3528731575467,1.00707602749381,2.31198169591511,2.64542287239411
"27",0.491138174992847,0.723941676417667,46.2790637936517,1.09715967633501,2.31787647961837,2.73813530812538
"28",0.505094801800799,1.27930967879181,74.7370593266861,1.17312017429156,2.34717753235387,2.88373895062589
"29",0.665874923744245,1.00877324356384,63.1635889884319,1.30162538579489,2.36548807002608,2.82806409332754
"30",0.491223549403737,1.97106830408646,64.1851158441971,1.21404023698807,2.38110313871778,2.79113499607565
"31",0.635221892123637,1.06090429629557,57.3056620983483,0.698053057194188,2.43210308314418,3.61655472486991
"32",0.484386961073347,3.82578563606706,38.4121501890431,1.17957694744339,2.27598814436128,2.40694383228241
"33",0.369479589027776,2.2977696612812,43.8927661206087,1.06135249306831,2.34022629296964,2.9513370142166
"34",0.423461628043851,1.12720520507303,45.5753513671103,1.22009980546647,2.31517348664437,2.45319561223755
"35",0.575346668801583,0.620864445678976,78.5382732740513,0.971237046412613,2.37136053838867,2.14151292337469
"36",0.444222798647549,4.55501329093369,47.7630755099352,1.02646068335243,2.32941882049764,2.86323078533191
"37",0.566879339260947,2.2162379217866,64.4504202223656,1.01791772519349,2.41286329699751,2.40366293858741
"38",0.524032904643159,1.53966033918309,46.6962081571457,1.0529196390658,2.24681180522941,3.62300201743074
"39",1.02259901690537,2.47315370082996,51.8963051727037,1.11258950603943,2.36366761597772,3.30320368981197
